Date,Species,Sampled individuals,Samples,GPS lat,GPS long
2022,RHINOLOPHIDAERinholophusalcyone,6,Blood : 6Saliva : 6Rectal swab : 6Hair : 6,3.86159,11.30901
2022,HIPPOSIDERIDAEHipposiderosHIPPOSIDEROS,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901
2022,RHINOLOPHIDAERhinolophussp,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.86159,11.30901
2022,HIPPOSIDERIDAEManquant,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901
2022,RHINOLOPHIDAERhinolophussp.,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.86159,11.30901
2022,HIPPOSIDERIDAEHIPPOSIDEROSManquant,4,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.86159,11.30901
2022,RHINOLOPHIDAERinholophusLANDERI,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901
2022,PTEROPODIDAELissonycterisManquant,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901
2022,PTEROPODIDAEEidolonhelvum,417,Blood : 417Feces : 91Saliva : 416Rectal swab : 415Ectoparasites : 2Hair : 416,3.864,11.48757
2022,PTEROPODIDAEHypsignathusmonstrosus,105,Blood : 105Feces : 21Saliva : 105Rectal swab : 104Hair : 105undefined : 1,3.864,11.48757
2022,PTEROPODIDAEMicropteropuspusillus,4,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.864,11.48757
2022,PTEROPODIDAEMyonycterissp,10,Blood : 10Saliva : 10Rectal swab : 10Hair : 10,3.864,11.48757
2022,PTEROPODIDAEMyonycteristorquata,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757
2022,HIPPOSIDERIDAEHipposiderosManquant,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757
2022,PTEROPODIDAEHypsignathussp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757
2022,PTEROPODIDAEEpomopsfranqueti,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757
2022,PTEROPODIDAEMicropteropussp,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.864,11.48757
2022,PTEROPODIDAEEIDOLONManquant,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757
2022,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757
2023,PTEROPODIDAERousettusaegyptiacus,8,Blood : 8Feces : 3Saliva : 8Rectal swab : 8Hair : 8,2.17864,11.00529
2023,PTEROPODIDAEMyonycterissp,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.17864,11.00529
2023,PTEROPODIDAEEpomopsfranqueti,11,Blood : 11Feces : 1Saliva : 11Rectal swab : 11Hair : 11,2.17864,11.00529
2023,PTEROPODIDAERousettusaegyptiacus,108,Blood : 108Feces : 29Saliva : 108Rectal swab : 108Ectoparasites : 3Hair : 107,2.20369,11.05899
2023,PTEROPODIDAEEpomopsfranqueti,18,Blood : 18Feces : 1Saliva : 18Rectal swab : 18Ectoparasites : 3Hair : 18,2.20369,11.05899
2023,PTEROPODIDAEHypsignathusmonstrosus,6,Blood : 6Saliva : 6Rectal swab : 6Hair : 6,2.20369,11.05899
2023,HIPPOSIDERIDAEHipposideroscyclops,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.20369,11.05899
2023,PTEROPODIDAEEpomopsfranqueti,53,Blood : 53Feces : 1Saliva : 53Rectal swab : 53Hair : 53,2.24074,11.14303
2023,PTEROPODIDAERousettusaegyptiacus,29,Blood : 29Feces : 2Saliva : 28Rectal swab : 29Hair : 29undefined : 8,2.24074,11.14303
2023,PTEROPODIDAEHypsignathusmonstrosus,10,Blood : 10Saliva : 10Rectal swab : 10Hair : 10,2.24074,11.14303
2023,VESPERTILIONIDAEManquant,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,2.24074,11.14303
2023,PTEROPODIDAEMegaloglossuswoermanni,4,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,2.24074,11.14303
2023,PTEROPODIDAEEpomopsManquant,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,2.24074,11.14303
2023,PTEROPODIDAEMegaloglossussp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,2.24074,11.14303
2023,PTEROPODIDAEScotonycteriszenkeri,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.24074,11.14303
2023,PTEROPODIDAEHypsignathusmonstrosus,4,Blood : 4Feces : 1Saliva : 4Rectal swab : 4Hair : 4,2.25352,11.23419
2023,PTEROPODIDAERousettusaegyptiacus,15,Blood : 15Feces : 3Saliva : 15Rectal swab : 15Hair : 15,2.25352,11.23419
2023,PTEROPODIDAEEpomopsfranqueti,11,Blood : 11Saliva : 11Rectal swab : 11Ectoparasites : 1Hair : 11,2.25352,11.23419
2023,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.25352,11.23419
2023,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Hair : 1,2.25352,11.23419
2023,RHINOLOPHIDAERinholophusalcyone,28,Blood : 28Feces : 1Saliva : 28Rectal swab : 28Hair : 28,3.20173,10.29851
2023,PTEROPODIDAEEpomopsfranqueti,4,Blood : 4Feces : 1Saliva : 4Rectal swab : 4Hair : 3,3.20173,10.29851
2023,PTEROPODIDAERousettusaegyptiacus,31,Blood : 31Feces : 7Saliva : 31Rectal swab : 31Ectoparasites : 3Hair : 31undefined : 2,3.20173,10.29851
2023,RHINOLOPHIDAERhinolophusalcyone,12,Blood : 12Feces : 1Saliva : 12Rectal swab : 12Hair : 12,3.20173,10.29851
2023,PTEROPODIDAELissonycterissp,18,Blood : 18Feces : 4Saliva : 18Rectal swab : 18Hair : 18,3.20173,10.29851
2023,PTEROPODIDAEMicropteropussp,4,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.20173,10.29851
2023,PTEROPODIDAEEidolonhelvum,2,Blood : 2Feces : 1Saliva : 2Rectal swab : 2Hair : 2,3.20173,10.29851
2023,PTEROPODIDAEMicropteropusManquant,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851
2023,PTEROPODIDAEMicropteropussp,7,Blood : 7Saliva : 7Rectal swab : 7Hair : 7,3.78478,12.26489
2023,PTEROPODIDAENanonycterissp,8,Blood : 8Saliva : 8Rectal swab : 8Hair : 8,3.78478,12.26489
2023,PTEROPODIDAEEpomopsfranqueti,4,Blood : 4Saliva : 4Rectal swab : 4Ectoparasites : 1Hair : 4,3.78478,12.26489
2023,PTEROPODIDAEMyonycterissp,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.78478,12.26489
2023,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.78478,12.26489
2023,PTEROPODIDAEHypsignathusmonstrosus,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.78478,12.26489
2023,MOLOSSIDAEMopssp,1,Blood : 1Saliva : 1Rectal swab : 1Ectoparasites : 1Hair : 1,3.78478,12.26489
2023,HIPPOSIDERIDAEHipposiderosManquant,28,Blood : 28Saliva : 28Rectal swab : 28Hair : 28,3.84842,11.33215
2023,PTEROPODIDAELissonycterissp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.84842,11.33215
2023,PTEROPODIDAEHypsignathusmonstrosus,72,Blood : 72Feces : 3Saliva : 71Rectal swab : 71Hair : 72,3.864,11.48757
2023,PTEROPODIDAEEidolonhelvum,140,Blood : 140Feces : 8Saliva : 138Rectal swab : 138Hair : 138,3.864,11.48757
2023,PTEROPODIDAERousettusaegyptiacus,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.864,11.48757
2023,PTEROPODIDAEMicropteropuspusillus,4,Blood : 4Saliva : 3Rectal swab : 3Hair : 4,3.864,11.48757
2023,PTEROPODIDAEMyonycteristorquata,4,Blood : 4Feces : 1Saliva : 4Rectal swab : 4Hair : 4,3.864,11.48757
2023,PTEROPODIDAEMyonycterisangolensis,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.864,11.48757
2024,PTEROPODIDAERousettusaegyptiacus,40,Blood : 40Feces : 1Saliva : 40Rectal swab : 40Hair : 40,3.20173,10.29851
2024,PTEROPODIDAELissonycterisangolensis,3,Blood : 3Feces : 1Saliva : 3Rectal swab : 3Hair : 3,3.20173,10.29851
2024,PTEROPODIDAEEpomopsfranqueti,3,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.20173,10.29851
2024,PTEROPODIDAELissonycterissp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851
2024,HIPPOSIDERIDAEHipposiderosgigas,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851
2024,PTEROPODIDAEScotonycterissp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851
2024,PTEROPODIDAEEidolonhelvum,27,Blood : 27Feces : 1Saliva : 27Rectal swab : 27Ectoparasites : 3Hair : 27,3.76986,12.24786
2024,PTEROPODIDAEEpomopsfranqueti,10,Blood : 10Saliva : 10Rectal swab : 10Ectoparasites : 1Hair : 10,3.76986,12.24786
2024,PTEROPODIDAENanonycterissp,4,Blood : 4Saliva : 4Rectal swab : 4Ectoparasites : 1Hair : 4,3.76986,12.24786
2024,PTEROPODIDAEMicropteropussp,3,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.76986,12.24786
2024,PTEROPODIDAEHypsignathusmonstrosus,4,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.76986,12.24786
2024,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.94128,12.52357
2024,PTEROPODIDAENanonycterissp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357
2024,PTEROPODIDAEMicropteropussp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357
2024,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357
2024,MOLOSSIDAEMopscondylurus,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357
2024,PTEROPODIDAEMyonycterissp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357
2024,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.43954,10.91665
2024,PTEROPODIDAEMicropteropussp,3,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,4.43954,10.91665
2024,PTEROPODIDAEMyonycterissp,4,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,4.43954,10.91665
2024,PTEROPODIDAEEpomopsfranqueti,3,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,4.43954,10.91665
2024,PTEROPODIDAEEidolonhelvum,3,Blood : 3Saliva : 3Rectal swab : 3Ectoparasites : 1Hair : 3,4.43954,10.91665
2024,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.43954,10.91665
2024,PTEROPODIDAEEpomopsfranqueti,8,Blood : 8Saliva : 8Rectal swab : 8Hair : 8,4.53282,1067683
2024,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.53282,1067683
2024,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.53282,1067683
2024,PTEROPODIDAEEpomopsfranqueti,10,Blood : 10Feces : 1Saliva : 10Rectal swab : 10Hair : 10,4.53285,10.6761
2024,PTEROPODIDAEMegaloglossuswoermanni,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,4.53285,10.6761
2024,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,4.53285,10.6761
2024,PTEROPODIDAEMicropteropuspusillus,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.53285,10.6761
2024,PTEROPODIDAEEpomopsfranqueti,13,Blood : 13Saliva : 13Rectal swab : 13Hair : 13,3.63781,10.57724
2024,PTEROPODIDAEHypsignathusmonstrosus,3,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.63781,10.57724
2024,PTEROPODIDAEMyonycterissp,1,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.63781,10.57724
2016,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2,4.72924,14.88844
2016,PTEROPODIDAEEidolonhelvum,300,Blood : 299Saliva : 300Rectal swab : 300Ectoparasites : 1Full specimen : 1,4.72927,14.88844
2016,HIPPOSIDERIDAEHipposideroscaffer,41,Blood : 40Urine : 2Saliva : 41Ectoparasites : 3,4.72927,14.88844
2016,PTEROPODIDAERousettusaegyptiacus,7,Blood : 7Saliva : 7Rectal swab : 7Full specimen : 1,4.72927,14.88844
2016,MINIOPTERIDAEMiniopterusminor,43,Blood : 42Feces : 11Urine : 4Saliva : 41Rectal swab : 3Ectoparasites : 3Full specimen : 1,4.72927,14.88844
2016,RHINOLOPHIDAERhinolophusclivosus,2,Blood : 2Saliva : 2Ectoparasites : 1,4.72927,14.88844
2016,HIPPOSIDERIDAEHipposiderosgigas,2,Blood : 2Saliva : 2Rectal swab : 2Ectoparasites : 1Full specimen : 1,4.72927,14.88844
2016,PTEROPODIDAEEpomophorusangolensis,2,Blood : 2Saliva : 2Rectal swab : 2,4.72927,14.88844
2016,PTEROPODIDAEMegaloglossuswoermanni,3,Blood : 3Saliva : 3Rectal swab : 3Full specimen : 2,4.72927,14.88844
2016,HIPPOSIDERIDAEHipposiderosruber,1,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.72927,14.88844
2016,PTEROPODIDAEHypsignathusmonstrosus,1,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.72927,14.88844
2016,PTEROPODIDAEEpomophorusangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,4.76515,14.88844
2016,PTEROPODIDAEEpomophorusangolensis,18,Blood : 18Saliva : 17Rectal swab : 17,4.76515,14.90073
2016,RHINOLOPHIDAERhinolophusalcyone,1,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.76515,14.90073
2016,PTEROPODIDAEEidolonhelvum,3,Blood : 2Saliva : 3Rectal swab : 2Ectoparasites : 1,4.76515,14.90073
2016,,2,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,4.76515,14.90073
2016,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,4.76515,14.90073
2016,HIPPOSIDERIDAEHipposiderosruber,2,Blood : 2Saliva : 2Full specimen : 1,4.76515,14.90073
2016,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.76515,14.90073
2016,HIPPOSIDERIDAEHipposideroscaffer,1,Saliva : 1,4.76515,14.90073
2016,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,4.76515,14.90705
2016,PTEROPODIDAEEpomophorusangolensis,5,Blood : 5Urine : 1Saliva : 5Rectal swab : 5Full specimen : 1,4.76515,14.90705
2016,HIPPOSIDERIDAEHipposiderosruber,1,Blood : 1Saliva : 1,4.77306,14.9038
2016,PTEROPODIDAEMyonycteristorquata,14,Blood : 14Urine : 3Saliva : 14Rectal swab : 13Full specimen : 2,4.77306,14.9038
2016,PTEROPODIDAEEpomophoruswahlbergi,11,Blood : 11Urine : 3Saliva : 11Rectal swab : 11Full specimen : 2,4.77306,14.9038
2016,HIPPOSIDERIDAEHipposideroscaffer,3,Blood : 3Saliva : 3,4.77306,14.9038
2016,PTEROPODIDAEEidolonhelvum,1,Blood : 1Saliva : 1Rectal swab : 1,4.77306,14.9038
2016,HIPPOSIDERIDAEHipposideroscaffer,8,Blood : 7Feces : 1Saliva : 8Rectal swab : 1,4.77652,14.90705
2016,HIPPOSIDERIDAEHipposiderosruber,3,Blood : 2Saliva : 3Rectal swab : 1,4.77652,14.90705
2016,PTEROPODIDAEEpomophorusangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,4.77652,14.90705
2016,MINIOPTERIDAEMiniopterusminor,1,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45247
2016,MINIOPTERIDAEMiniopterusminor,125,Blood : 121Feces : 32Urine : 5Saliva : 121Rectal swab : 2,5.47949,14.45947
2016,HIPPOSIDERIDAEHipposideroscaffer,30,Blood : 9Feces : 3Urine : 2Saliva : 29Rectal swab : 5,5.47949,14.45947
2016,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Feces : 1Saliva : 2Full specimen : 1,5.47949,14.45947
2016,HIPPOSIDERIDAEHipposiderosgigas,1,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45947
2016,MINIOPTERIDAE,2,Blood : 2Saliva : 2Full specimen : 1,5.47949,14.45947
2016,MINIOPTERIDAEMiniopterusinflatus,1,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45947
2016,,2,Blood : 2Saliva : 1,5.47949,14.45947
2016,RHINOLOPHIDAERhinolophusclivosus,1,Blood : 1Saliva : 1,5.47949,14.45947
2016,HIPPOSIDERIDAEHipposideroscaffer,1,Blood : 1Saliva : 1Ectoparasites : 1,5.47949,14.45947
2016,IN,1,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45947
2016,MINIOPTERIDAEMiniopterusminor,51,Blood : 49Feces : 8Urine : 1Saliva : 50Rectal swab : 2Full specimen : 1,5.4821,14.45868
2016,HIPPOSIDERIDAEHipposideroscaffer,18,Blood : 17Feces : 2Saliva : 18Rectal swab : 8Full specimen : 1,5.4821,14.45868
2016,RHINOLOPHIDAERhinolophusclivosus,2,Blood : 2Feces : 1Saliva : 2Rectal swab : 1Ectoparasites : 1,5.4821,14.45868
2016,IN,1,Blood : 1Saliva : 1,5.4821,14.45868
2016,MINIOPTERIDAEMiniopterusnatalensis,1,Blood : 1Saliva : 1,5.4821,14.45868
2016,HIPPOSIDERIDAEHipposideroscaffer,16,Blood : 15Feces : 2Urine : 1Saliva : 16,5.48489,14.45774
2016,MINIOPTERIDAEMiniopterusminor,25,Blood : 24Feces : 4Saliva : 25Ectoparasites : 1,5.48489,14.45774
2016,RHINOLOPHIDAERhinolophusclivosus,1,Blood : 1Saliva : 1undefined : 1,5.48489,14.45774
2017,PTEROPODIDAEEidolonhelvum,1,Blood : 1Saliva : 1Rectal swab : 1,4.72927,14.88844
2017,PTEROPODIDAEEpomophoruswahlbergi,19,Blood : 19Saliva : 19Rectal swab : 19,5.49719,13.11296
2017,PTEROPODIDAERousettusaegyptiacus,3,Blood : 3Saliva : 3Rectal swab : 3,5.49719,13.11296
2017,PTEROPODIDAEEpomophoruslabiatus,2,Blood : 2Saliva : 2Rectal swab : 2,5.49719,13.11296
2017,NYCTERIDAENycterisarge,1,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,5.50662,13.10534
2017,PTEROPODIDAEEpomophoruswahlbergi,8,Blood : 8Saliva : 8Rectal swab : 8Full specimen : 1,5.50775,13.10534
2017,PTEROPODIDAERousettusaegyptiacus,12,Blood : 12Saliva : 12Rectal swab : 12,5.50775,13.10534
2017,PTEROPODIDAE,1,Blood : 1Saliva : 1Rectal swab : 1,5.50775,13.10534
2017,PTEROPODIDAERousettusaegyptiacus,19,Blood : 18Urine : 1Saliva : 18Rectal swab : 18Ectoparasites : 1,5.50775,13.10535
2017,,3,Blood : 3Feces : 1Saliva : 3Rectal swab : 3,5.50775,13.10535
2017,PTEROPODIDAEEpomophoruswahlbergi,1,Blood : 1Saliva : 1Rectal swab : 1,5.50775,13.10535
2017,HIPPOSIDERIDAEHipposideroscaffer,1,Blood : 1Saliva : 1Rectal swab : 1,5.57001,13.045
2017,HIPPOSIDERIDAEHipposiderosruber,16,Blood : 16Urine : 1Saliva : 16,5.57026,13.04502
2017,HIPPOSIDERIDAEHipposideroscaffer,5,Blood : 5Feces : 1Saliva : 5,5.57026,13.04502
2017,HIPPOSIDERIDAEHipposideroscaffer,40,Blood : 38Urine : 1Saliva : 40Rectal swab : 33,5.57029,13.045
2017,HIPPOSIDERIDAEHipposiderosruber,31,Blood : 27Feces : 1Saliva : 31Rectal swab : 25,5.57029,13.045
2018,PTEROPODIDAEEpomopsfranqueti,19,Blood : 19Saliva : 19Rectal swab : 19,0.3078,18.9619
2018,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2,0.3078,18.9619
2018,PTEROPODIDAE,1,Blood : 1Saliva : 1Rectal swab : 1,0.3078,18.9619
2018,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,0.3078,18.9619
2018,PTEROPODIDAEEpomopsfranqueti,7,Blood : 7Saliva : 7Rectal swab : 7,0.31061,18.96263
2018,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,0.31061,18.96263
2018,PTEROPODIDAEEidolonhelvum,1,Blood : 1Saliva : 1Rectal swab : 1,0.31061,18.96263
2018,PTEROPODIDAEEpomopsfranqueti,14,Blood : 14Feces : 2Saliva : 14Rectal swab : 14,0.4898,29.45981
2018,PTEROPODIDAEEpomophoruswahlbergi,13,Blood : 13Urine : 2Saliva : 13Rectal swab : 13,0.4898,29.45981
2018,PTEROPODIDAEEpomophoruswahlbergi,1,Blood : 1Saliva : 1Rectal swab : 1,0.49154,29.45183
2018,PTEROPODIDAEEpomopsfranqueti,12,Blood : 12Feces : 1Urine : 1Saliva : 12Rectal swab : 12,0.49154,29.46183
2018,PTEROPODIDAEEpomophoruswahlbergi,5,Blood : 5Saliva : 5Rectal swab : 5,0.49154,29.46183
2018,PTEROPODIDAECasinycterisargynnis,1,Blood : 1Saliva : 1Rectal swab : 1,0.73664,18.1378
2018,PTEROPODIDAEEpomophoruswahlbergi,19,Blood : 19Saliva : 19Rectal swab : 19,0.73664,18.1378
2018,PTEROPODIDAEEpomopsfranqueti,11,Blood : 11Saliva : 11Rectal swab : 11,0.73664,18.1378
2018,PTEROPODIDAERousettusaegyptiacus,3,Blood : 3Saliva : 3Rectal swab : 3,0.73664,18.1378
2018,MOLOSSIDAEMopsniveiventer,2,Blood : 2Saliva : 2Rectal swab : 2,0.73664,18.1378
2018,PTEROPODIDAEEpomophoruswahlbergi,68,Blood : 67Feces : 1Urine : 1Saliva : 68Rectal swab : 68,0.73929,18.13599
2018,PTEROPODIDAEMyonycteristorquata,1,Blood : 1Saliva : 1Rectal swab : 1,0.73929,18.13599
2018,MOLOSSIDAEMopsniveiventer,1,Blood : 1Saliva : 1Rectal swab : 1,0.73929,18.13599
2018,PTEROPODIDAEEpomopsfranqueti,5,Blood : 5Saliva : 5Rectal swab : 5,0.73929,18.13599
2018,PTEROPODIDAECasinycterisargynnis,1,Blood : 1Saliva : 1Rectal swab : 1,0.73929,18.13599
2018,PTEROPODIDAERousettusaegyptiacus,2,Blood : 2Saliva : 2Rectal swab : 2,0.73929,18.13599
2018,PTEROPODIDAEEpomophoruswahlbergi,1,Blood : 1Saliva : 1Rectal swab : 1,0.73959,18.13599
2018,PTEROPODIDAEEpomophoruswahlbergi,12,Blood : 12Saliva : 12Rectal swab : 12,0.74054,18.05633
2018,MOLOSSIDAE,5,Blood : 5Saliva : 5Rectal swab : 5,0.74054,18.05633
2018,PTEROPODIDAERousettusaegyptiacus,5,Blood : 5Saliva : 5Rectal swab : 5,0.74054,18.05633
2018,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2,0.74054,18.05633
2018,PTEROPODIDAEEpomopsfranqueti,1,Blood : 1Saliva : 1Rectal swab : 1,0.74054,18.05633
2018,PTEROPODIDAEEpomophoruswahlbergi,22,Blood : 22Saliva : 22Rectal swab : 22,0.74504,18.05633
2018,MOLOSSIDAE,4,Blood : 4Saliva : 4Rectal swab : 4,0.74504,18.05633
2018,MOLOSSIDAE,1,Blood : 1Saliva : 1Rectal swab : 1,0.74504,18.05633
2018,PTEROPODIDAECasinycterisargynnis,1,Blood : 1Saliva : 1Rectal swab : 1,0.80436,18.63423
2018,,1,Blood : 1Saliva : 1Rectal swab : 1,0.80436,18.63423
2018,PTEROPODIDAERousettusaegyptiacus,9,Blood : 9Saliva : 9Rectal swab : 9,0.80436,18.63523
2018,PTEROPODIDAEMegaloglossuswoermanni,2,Blood : 2Saliva : 2Rectal swab : 2,0.80436,18.63523
2018,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2,0.80436,18.63523
2018,PTEROPODIDAEEpomopsfranqueti,1,Blood : 1Saliva : 1Rectal swab : 1,0.80436,18.63523
2018,PTEROPODIDAECasinycterisargynnis,1,Blood : 1Saliva : 1Rectal swab : 1,0.80436,18.63523
2018,,1,Blood : 1Saliva : 1Rectal swab : 1,0.80436,18.63523
2018,PTEROPODIDAEEpomopsfranqueti,11,Blood : 11Saliva : 11Rectal swab : 11,1.0672,18.61634
2018,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,1.0672,18.61634
2018,PTEROPODIDAEEpomopsfranqueti,44,Blood : 44Saliva : 44Rectal swab : 44,1.06811,18.619
2018,PTEROPODIDAECasinycterisargynnis,10,Blood : 10Saliva : 10Rectal swab : 10,1.06811,18.619
2018,PTEROPODIDAERousettusaegyptiacus,5,Blood : 5Saliva : 5Rectal swab : 5,1.06811,18.619
2018,PTEROPODIDAERousettusaegyptiacus,9,Blood : 8Urine : 1Saliva : 9Rectal swab : 9,5.03754,18.81946
2018,PTEROPODIDAEEpomophoruswahlbergi,5,Blood : 5Saliva : 5Rectal swab : 5,5.03754,18.81946
2018,IN,2,Blood : 2Saliva : 2Rectal swab : 2,5.03754,18.81946
2018,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Rectal swab : 1,5.03754,18.81946
2018,PTEROPODIDAEEpomophorusangolensis,3,Blood : 3Saliva : 3Rectal swab : 3,5.03754,18.81946
2018,PTEROPODIDAEEpomophoruswahlbergi,1,Blood : 1Saliva : 1Rectal swab : 1,5.03759,18.81946
2018,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,5.03761,18.84423
2018,MINIOPTERIDAEMiniopterusminor,1,Blood : 1Saliva : 1Rectal swab : 1,5.03761,18.84423
2018,VESPERTILIONIDAEScotoecushindei,1,Blood : 1Saliva : 1Rectal swab : 1,5.03761,18.84423
2018,PTEROPODIDAERousettusaegyptiacus,5,Blood : 5Feces : 1Urine : 1Saliva : 5Rectal swab : 5,5.13368,18.69933
2018,PTEROPODIDAEEpomophoruswahlbergi,9,Blood : 9Feces : 1Saliva : 9Rectal swab : 9,5.13368,18.69933
2018,PTEROPODIDAEMegaloglossuswoermanni,1,Blood : 1Saliva : 1Rectal swab : 1,5.13368,18.69933
2018,HIPPOSIDERIDAEHipposideroscaffer,1,Blood : 1Saliva : 1Rectal swab : 1,5.13735,18.6959
2018,PTEROPODIDAERousettusaegyptiacus,11,Blood : 11Saliva : 11Rectal swab : 11,5.13735,18.6959
2018,PTEROPODIDAEEpomophoruswahlbergi,2,Blood : 2Saliva : 2Rectal swab : 2,5.13735,18.6959
2018,MINIOPTERIDAEMiniopterusminor,3,Blood : 3Saliva : 3Rectal swab : 2,5.13735,18.6959
2018,,3,Blood : 3Saliva : 3Rectal swab : 3,5.13735,18.6959
