Date,Species,Sampled individuals,Samples,GPS lat,GPS long,Country
,,,5:10:15,6.212644376371096,3.8354802257421943,Nigeria
,,,5:10:15,6.033189354562426,3.014693388654954,Nigeria
,,,5:10:15,6.303946401240724,3.379094048671936,Nigeria
,,,5:10:15,6.653162790531283,3.3373455467690927,Nigeria
,,,5:10:15,6.938304818448483,3.019327630917601,Nigeria
,,,5:10:15,6.871204482263052,3.1243683990005104,Nigeria
,,,5:10:15,6.766064776535303,3.413642674918635,Nigeria
,,,5:10:15,6.788447343253298,3.492864584447447,Nigeria
,,,5:10:15,6.664984903475995,3.404289747254869,Nigeria
,,,5:10:15,6.260286857566003,3.530937678412094,Nigeria
,,,5:10:15,6.90719503070583,3.5951316749056814,Nigeria
,,,5:10:15,6.670732311905834,3.0099238211278356,Nigeria
,,,5:10:15,6.56044063098044,3.464095159453504,Nigeria
,,,5:10:15,6.110989469213481,3.963499240887588,Nigeria
,,,5:10:15,6.447055543806425,3.5190322801295486,Nigeria
,,,5:10:15,6.460358271201926,3.677542267458953,Nigeria
,,,5:10:15,6.86456360952267,3.311863857916883,Nigeria
,,,5:10:15,6.546648220187788,3.7739913781527625,Nigeria
,,,5:10:15,6.380400548970409,3.772921481876115,Nigeria
,,,5:10:15,6.9768003285106595,3.521296047654139,Nigeria
,,,5:10:15,6.110720593326316,3.9760138232792137,Nigeria
,,,5:10:15,6.422548428311945,3.1255502147626535,Nigeria
,,,5:10:15,6.0420246751714055,3.0169476648895808,Nigeria
,,,5:10:15,6.73990412076693,3.7701582117570958,Nigeria
,,,5:10:15,6.9180765521991505,3.8071555373648827,Nigeria
,,,5:10:15,6.280037329550489,3.1202072291205765,Nigeria
,,,5:10:15,6.858341676799121,3.2655828329586063,Nigeria
,,,5:10:15,6.292218230461898,3.017552363366629,Nigeria
,,,5:10:15,6.910770161643915,3.2933086107805645,Nigeria
,,,5:10:15,6.7539619035967835,3.7731418739186715,Nigeria
,,,5:10:15,6.804906776841438,3.517960527712579,Nigeria
,,,5:10:15,6.018006555600454,3.348095593168288,Nigeria
,,,5:10:15,6.962810357074026,3.3717392949063303,Nigeria
,,,5:10:15,6.726670992070323,3.0013536257154683,Nigeria
,,,5:10:15,6.304751095386133,3.299800527565236,Nigeria
,,,5:10:15,6.829394664858847,3.6464587416379306,Nigeria
,,,5:10:15,6.28152119841493,3.9741944438163572,Nigeria
,,,5:10:15,6.872753839566128,3.8470608269838995,Nigeria
,,,5:10:15,6.112580390411937,3.023594964645529,Nigeria
,,,5:10:15,6.703685977460796,3.8985606046748393,Nigeria
,,,5:10:15,6.54069847664491,3.783198413298626,Nigeria
,,,5:10:15,6.096534470195441,3.7803761235709805,Nigeria
,,,5:10:15,6.2418938282588385,3.4579957590035715,Nigeria
,,,5:10:15,6.012404036277315,3.398005292954503,Nigeria
,,,5:10:15,6.468767965464506,3.3029157288331925,Nigeria
,,,5:10:15,6.30126526076,3.065694858954366,Nigeria
,,,5:10:15,6.598357484297759,3.228235363493699,Nigeria
,,,5:10:15,6.297237807708617,3.2466036349780247,Nigeria
,,,5:10:15,6.299919111506985,3.4840770697102017,Nigeria
,,,5:10:15,6.743193198731603,3.747444406596694,Nigeria
,,,5:10:15,6.048142835978354,3.473809828397947,Nigeria
,,,5:10:15,6.902894995191987,3.0578444494471606,Nigeria
,,,5:10:15,6.8522638743911815,3.9577898009882038,Nigeria
,,,5:10:15,6.667804683226406,3.942724319094112,Nigeria
,,,5:10:15,6.593221570107384,3.7851895431484084,Nigeria
,,,5:10:15,6.892302498139652,3.9913279015642207,Nigeria
,,,5:10:15,6.185330179528714,3.544482332800263,Nigeria
,,,5:10:15,6.078969162190829,3.962768350253206,Nigeria
,,,5:10:15,6.239510169909538,3.0756050406167508,Nigeria
,,,5:10:15,6.7945782787001905,3.3656807482613713,Nigeria
,,,5:10:15,6.034670266726483,3.2253812680067657,Nigeria
,,,5:10:15,6.58280683508349,3.19583308413427,Nigeria
,,,5:10:15,6.99543751619131,3.1408029488926763,Nigeria
,,,5:10:15,6.8556960938375395,3.6224136415659967,Nigeria
,,,5:10:15,6.521445689043589,3.781321855747305,Nigeria
,,,5:10:15,6.063640909286642,3.5782983994203605,Nigeria
,,,5:10:15,6.83137351438571,3.14696270958821,Nigeria
,,,5:10:15,6.59897850817721,3.811123769933471,Nigeria
,,,5:10:15,6.114932997059567,3.6359547071637284,Nigeria
,,,5:10:15,6.093857284823356,3.3881657061269954,Nigeria
,,,5:10:15,6.909626819436593,3.674130295536063,Nigeria
,,,5:10:15,6.669200262938078,3.2599049792428327,Nigeria
,,,5:10:15,6.829286799316756,3.3451922084942103,Nigeria
,,,5:10:15,6.878978900282267,3.91748584313199,Nigeria
,,,5:10:15,6.571772352048322,3.2905045056714206,Nigeria
,,,5:10:15,6.517446351755042,3.4699882681579366,Nigeria
,,,5:10:15,6.43042741032099,3.8901411373960144,Nigeria
,,,5:10:15,6.3169465877911195,3.7077213502675272,Nigeria
,,,5:10:15,6.4345959608587115,3.0622032261647028,Nigeria
,,,5:10:15,6.773879655730156,3.1473030442789702,Nigeria
,,,5:10:15,6.601923431015131,3.0078415907719167,Nigeria
,,,5:10:15,6.8925232899548465,3.6309217902291633,Nigeria
,,,5:10:15,6.443380014379188,3.4476734254104184,Nigeria
,,,5:10:15,6.607089578718754,3.1342748509022753,Nigeria
,,,5:10:15,6.631307553091989,3.9579341210567707,Nigeria
,,,5:10:15,6.591697162306326,3.52965972394562,Nigeria
,,,5:10:15,6.702633773085516,3.2418932941128893,Nigeria
,,,5:10:15,6.237433468374807,3.5006035711547074,Nigeria
,,,5:10:15,6.512363777545791,3.679620332735108,Nigeria
,,,5:10:15,6.104224802808348,3.0762392179735647,Nigeria
,,,5:10:15,6.384511327644812,3.274703815047892,Nigeria
,,,5:10:15,6.487667068621264,3.806965490883994,Nigeria
,,,5:10:15,6.652224259545473,3.459664870402661,Nigeria
,,,5:10:15,6.950531052586204,3.546577142032295,Nigeria
,,,5:10:15,6.600651066548356,3.4328160022094694,Nigeria
,,,5:10:15,6.74359391617656,3.043899942643005,Nigeria
,,,5:10:15,6.506266059495203,3.165749779820156,Nigeria
,,,5:10:15,6.6341040313763315,3.445541638741891,Nigeria
,,,5:10:15,6.070932216133773,3.209185465407928,Nigeria
,,,5:10:15,6.254391580841847,3.0499790286596786,Nigeria
,,,5:10:15,6.361853093205139,3.843649664051824,Nigeria
,,,5:10:15,6.472493355006513,3.9811925291641157,Nigeria
,,,5:10:15,6.045648745502383,3.7931428739967394,Nigeria
,,,5:10:15,6.140024097553318,3.853784921704667,Nigeria
,,,5:10:15,6.276814307791306,3.2419771303170455,Nigeria
,,,5:10:15,6.971532690901051,3.9606269755131995,Nigeria
,,,5:10:15,6.331347007103051,3.1969257044534283,Nigeria
,,,5:10:15,6.482041058112083,3.9514298103618324,Nigeria
,,,5:10:15,6.196097712738393,3.994819293965951,Nigeria
,,,5:10:15,6.6107800710757685,3.7117228057460485,Nigeria
,,,5:10:15,6.280683215515975,3.981143731791822,Nigeria
,,,5:10:15,6.2069925784384266,3.5695397795671036,Nigeria
,,,5:10:15,6.516572628445979,3.2595417831760902,Nigeria
,,,5:10:15,6.005505799160421,3.436995885665621,Nigeria
,,,5:10:15,6.007664032649226,3.593560935378786,Nigeria
,,,5:10:15,6.2190688091018576,3.073081562027015,Nigeria
,,,5:10:15,6.036721362500821,3.622343264617246,Nigeria
,,,5:10:15,6.108025754130692,3.9811778367622948,Nigeria
,,,5:10:15,6.338860649338752,3.1901076497837275,Nigeria
,,,5:10:15,6.8025856795798125,3.7925951162883833,Nigeria
,,,5:10:15,6.572048643369301,3.9078987937796192,Nigeria
,,,5:10:15,6.512667725956416,3.943701592820221,Nigeria
,,,5:10:15,6.293488823208122,3.960135604405447,Nigeria
,,,5:10:15,6.931753719432816,3.521459638721472,Nigeria
,,,5:10:15,6.397015041237192,3.977307907991504,Nigeria
,,,5:10:15,6.087092766795772,3.757310207134439,Nigeria
,,,5:10:15,6.617066516117801,3.161671436236962,Nigeria
,,,5:10:15,6.113838393476602,3.47690010646797,Nigeria
,,,5:10:15,6.345223142801692,3.718331175372004,Nigeria
,,,5:10:15,6.507411938717809,3.2473403158190832,Nigeria
,,,5:10:15,6.874222524685176,3.6406151835488876,Nigeria
,,,5:10:15,6.4935465803401184,3.666600479046619,Nigeria
,,,5:10:15,6.702258766031664,3.1626997438085658,Nigeria
,,,5:10:15,6.992816838999071,3.5650853124527564,Nigeria
,,,5:10:15,6.1314891198979815,3.7716269109786076,Nigeria
,,,5:10:15,6.2747315255195195,3.498895664535942,Nigeria
,,,5:10:15,6.394576075597646,3.0121031167761076,Nigeria
,,,5:10:15,6.421828178538831,3.009038469079292,Nigeria
,,,5:10:15,6.411021075265546,3.3570293439700123,Nigeria
,,,5:10:15,6.907611002556555,3.9261940684317818,Nigeria
,,,5:10:15,6.714032644466856,3.228676779603609,Nigeria
,,,5:10:15,6.607905214090704,3.6343636888716873,Nigeria
,,,5:10:15,6.309372717862782,3.2220758706933204,Nigeria
,,,5:10:15,6.823790384221295,3.3216699896595485,Nigeria
,,,5:10:15,6.955060511484989,3.848042089601484,Nigeria
,,,5:10:15,6.821198282550227,3.728861442269947,Nigeria
,,,5:10:15,6.001565105191473,3.0953992773132106,Nigeria
,,,5:10:15,6.636401370183407,3.4287020209864334,Nigeria
,,,5:10:15,6.0511353814421005,3.0291697636452644,Nigeria
,,,5:10:15,6.257607220333722,3.480890146603009,Nigeria
,,,5:10:15,6.0595247003477715,3.662434011701068,Nigeria
,,,5:10:15,6.603795452949388,3.1185026235981517,Nigeria
,,,5:10:15,6.686589913492607,3.288884938909166,Nigeria
,,,5:10:15,6.1144876380659055,3.397836625502157,Nigeria
,,,5:10:15,6.383838883044979,3.9195310246560497,Nigeria
,,,5:10:15,6.456236508955542,3.993255015422964,Nigeria
,,,5:10:15,6.369053021760917,3.0449112989956157,Nigeria
,,,5:10:15,6.121025000485193,3.761007923495392,Nigeria
,,,5:10:15,6.418947790187476,3.371724066402343,Nigeria
,,,5:10:15,6.751178047808418,3.3924581862294803,Nigeria
,,,5:10:15,6.071007664533256,3.7542649733470226,Nigeria
,,,5:10:15,6.080180014081903,3.9184264321454085,Nigeria
,,,5:10:15,6.354771291835984,3.9509285945025483,Nigeria
,,,5:10:15,6.9417257116189255,3.5771225860383207,Nigeria
,,,5:10:15,6.6685726467229145,3.357121159300503,Nigeria
,,,5:10:15,6.6786699566725645,3.787549085858779,Nigeria
,,,5:10:15,6.361919990837865,3.2510013832623,Nigeria
,,,5:10:15,6.5936607912085385,3.5640740288335175,Nigeria
,,,5:10:15,6.010131184027744,3.358578461524873,Nigeria
,,,5:10:15,6.636096046409542,3.656631073707876,Nigeria
,,,5:10:15,6.913286947576236,3.240398912893507,Nigeria
,,,5:10:15,6.612573468344819,3.1915929457348255,Nigeria
,,,5:10:15,6.8736985934663455,3.9182390866754373,Nigeria
,,,5:10:15,6.723973055466094,3.101803682949537,Nigeria
,,,5:10:15,6.12055841640369,3.5059579077349317,Nigeria
,,,5:10:15,6.902453307285842,3.220852782963009,Nigeria
,,,5:10:15,6.066443844355775,3.0389299633256677,Nigeria
,,,5:10:15,6.533967472547764,3.0360188182914265,Nigeria
,,,5:10:15,6.142137123793457,3.1752217721058273,Nigeria
,,,5:10:15,6.011706610730904,3.8667703545060004,Nigeria
,,,5:10:15,6.422034260127639,3.282478743977027,Nigeria
,,,5:10:15,6.295040707654156,3.9504591705752956,Nigeria
,,,5:10:15,6.486000493797603,3.5816222929891937,Nigeria
,,,5:10:15,6.577199886734551,3.436614189768766,Nigeria
,,,5:10:15,6.043739072308948,3.5800888346694544,Nigeria
,,,5:10:15,6.123003295123746,3.5166983852262677,Nigeria
,,,5:10:15,6.558642396450425,3.758776253757325,Nigeria
,,,5:10:15,6.3431673531726585,3.282496065972852,Nigeria
,,,5:10:15,6.729173487549448,3.3530503916003025,Nigeria
,,,5:10:15,6.652291648591939,3.894094302533251,Nigeria
,,,5:10:15,6.845604362989906,3.9464565131504052,Nigeria
,,,5:10:15,6.692492826669225,3.8925582274864743,Nigeria
,,,5:10:15,6.429931077390148,3.4194479939573137,Nigeria
,,,5:10:15,6.672966622394433,3.7803655030068817,Nigeria
,,,5:10:15,6.275381174255418,3.4763357333010987,Nigeria
,,,5:10:15,6.306313498778213,3.4975398521461023,Nigeria
,,,5:10:15,6.788985159920793,3.204680109057284,Nigeria
,,,5:10:15,6.4464195164015825,3.5911303032585167,Nigeria
,,,5:10:15,6.798380340518353,3.186135897753348,Nigeria
,,,5:10:15,6.822422373668278,3.3315646990671937,Nigeria
,,,5:10:15,6.8575623376612835,3.855030201619935,Nigeria
,,,5:10:15,6.916635235841207,3.2070758092108553,Nigeria
,,,5:10:15,6.430985220513296,3.071158285173433,Nigeria
,,,5:10:15,6.318866818321139,3.069007592612816,Nigeria
,,,5:10:15,6.582198746594114,3.940784520503108,Nigeria
,,,5:10:15,6.371172423437628,3.506920437961835,Nigeria
,,,5:10:15,6.601074166800233,3.409412071817018,Nigeria
,,,5:10:15,6.705585862643825,3.8108785810079184,Nigeria
,,,5:10:15,6.688405018492137,3.8358259279105162,Nigeria
,,,5:10:15,6.374552887020121,3.3321910331156044,Nigeria
,,,5:10:15,6.166860201698753,3.6936180574737953,Nigeria
,,,5:10:15,6.4305293384622075,3.7711228158518866,Nigeria
,,,5:10:15,6.142594144081909,3.6546506868659545,Nigeria
,,,5:10:15,6.890097035183809,3.1515950748000994,Nigeria
,,,5:10:15,6.345877460737857,3.8758830835170572,Nigeria
,,,5:10:15,6.154459747223324,3.5390945527360085,Nigeria
,,,5:10:15,6.0254477599057505,3.2824724263700036,Nigeria
,,,5:10:15,6.6458223862864845,3.425228185437694,Nigeria
,,,5:10:15,6.6369023174547435,3.0375710903989073,Nigeria
,,,5:10:15,6.340604166581292,3.1278668012224173,Nigeria
,,,5:10:15,6.071711888847651,3.7655467505158606,Nigeria
,,,5:10:15,6.409628894895232,3.0000116347553663,Nigeria
,,,5:10:15,6.311217495063394,3.416565828482292,Nigeria
,,,5:10:15,6.677120639735009,3.5225101810855883,Nigeria
,,,5:10:15,6.605779249452691,3.0546344200009723,Nigeria
,,,5:10:15,6.36459372819754,3.9730781629723326,Nigeria
,,,5:10:15,6.21789255425499,3.226125331249672,Nigeria
,,,5:10:15,6.988035966155592,3.3041987196362808,Nigeria
,,,5:10:15,6.454001621196115,3.3039425122550274,Nigeria
,,,5:10:15,6.688274235780237,3.23041666211735,Nigeria
,,,5:10:15,6.140552967578361,3.0014738220863113,Nigeria
,,,5:10:15,6.485589699659398,3.7293447940879965,Nigeria
,,,5:10:15,6.027536719869466,3.9668454997992852,Nigeria
,,,5:10:15,6.50545511791045,3.224293483285045,Nigeria
,,,5:10:15,6.964017407117702,3.6630471918034226,Nigeria
,,,5:10:15,6.3842067129858,3.741896326958715,Nigeria
,,,5:10:15,6.038996012574912,3.848425379090525,Nigeria
,,,5:10:15,6.030955790919344,3.422629197013609,Nigeria
,,,5:10:15,6.38798675994687,3.3029309056404292,Nigeria
,,,5:10:15,6.160024936463194,3.325295134023031,Nigeria
,,,5:10:15,6.0233520963281855,3.7126213330985127,Nigeria
,,,5:10:15,6.756213613950177,3.8167794665056363,Nigeria
,,,5:10:15,6.45852300888189,3.1816139677566024,Nigeria
,,,5:10:15,6.289244771972655,3.3709410081577653,Nigeria
,,,5:10:15,6.900083183016481,3.90194019674915,Nigeria
,,,5:10:15,6.116138960200526,3.8066935196947393,Nigeria
,,,5:10:15,6.955918828955319,3.984858402762476,Nigeria
,,,5:10:15,6.313966717377353,3.7542482596820808,Nigeria
,,,5:10:15,6.888403672308681,3.3931952010279223,Nigeria
,,,5:10:15,6.602942876479462,3.590637833994638,Nigeria
,,,5:10:15,6.826707359741487,3.6610142542473203,Nigeria
,,,5:10:15,6.984013163210465,3.078455816317124,Nigeria
,,,5:10:15,6.288405437818746,3.5444969591038653,Nigeria
,,,5:10:15,6.961135485407593,3.7093208284726096,Nigeria
,,,5:10:15,6.389481894902421,3.16732130400106,Nigeria
,,,5:10:15,6.385511904736922,3.7806317174255573,Nigeria
,,,5:10:15,6.340387104254505,3.5837727805141117,Nigeria
,,,5:10:15,6.541407607347585,3.9522217856975947,Nigeria
,,,5:10:15,6.154145043178487,3.042422298206892,Nigeria
,,,5:10:15,6.553711485358011,3.265326137555467,Nigeria
,,,5:10:15,6.541704812410004,3.601553879299824,Nigeria
,,,5:10:15,6.76190181260487,3.2965599122059306,Nigeria
,,,5:10:15,6.833649961937586,3.714424164071242,Nigeria
,,,5:10:15,6.440441350312424,3.759005282521931,Nigeria
,,,5:10:15,6.302333249351494,3.1025159640664746,Nigeria
,,,5:10:15,6.259334897317094,3.5138544642067675,Nigeria
,,,5:10:15,6.194623836704872,3.508890555591056,Nigeria
,,,5:10:15,6.057647582199025,3.369280770215541,Nigeria
,,,5:10:15,6.342447978834714,3.932924862569672,Nigeria
,,,5:10:15,6.270247692130783,3.8275063198732213,Nigeria
,,,5:10:15,6.966417385866407,3.6972093819096368,Nigeria
,,,5:10:15,6.557708826250044,3.7143266357349978,Nigeria
,,,5:10:15,6.347277039030508,3.461716143813119,Nigeria
,,,5:10:15,6.580467600993696,3.920994521096576,Nigeria
,,,5:10:15,6.139196701345695,3.6945954272532853,Nigeria
,,,5:10:15,6.444043749202203,3.7289810616558166,Nigeria
,,,5:10:15,6.626234321421064,3.8616909037873453,Nigeria
,,,5:10:15,6.4888978317924515,3.2740715893421912,Nigeria
,,,5:10:15,6.401778800654324,3.8070709038667028,Nigeria
,,,5:10:15,6.993848388899698,3.195240602956492,Nigeria
,,,5:10:15,6.880314762148927,3.3453419522448877,Nigeria
,,,5:10:15,6.62340595815944,3.3356104542698426,Nigeria
,,,5:10:15,6.5693773611822825,3.9785254683891407,Nigeria
,,,5:10:15,6.6206604798245845,3.8565372237479267,Nigeria
,,,5:10:15,6.201312107822433,3.7011698615902597,Nigeria
,,,5:10:15,6.395137743264319,3.72705676161539,Nigeria
,,,5:10:15,6.039459532890899,3.562072794402571,Nigeria
,,,5:10:15,6.475546037486827,3.947090667108519,Nigeria
,,,5:10:15,6.5430245839576635,3.4962587528823614,Nigeria
,,,5:10:15,6.22774973610321,3.3805177098698946,Nigeria
,,,5:10:15,6.964028847165514,3.163035336931591,Nigeria
,,,5:10:15,6.909454610937242,3.786205652261058,Nigeria
,,,5:10:15,6.722143235455906,3.7344439320755916,Nigeria
,,,5:10:15,6.533386628765363,3.3843550385241348,Nigeria
,,,5:10:15,6.869969159647685,3.0251934139592294,Nigeria
,,,5:10:15,6.130652343823463,3.838997327718011,Nigeria
,,,5:10:15,6.790509794274885,3.0114179834540735,Nigeria
,,,5:10:15,6.124820813966848,3.703699779629051,Nigeria
,,,5:10:15,6.794210662549405,3.970257109726057,Nigeria
,,,5:10:15,6.275767568251357,3.4376613281482036,Nigeria
,,,5:10:15,6.877090581018189,3.234973404995953,Nigeria
,,,5:10:15,6.944042093825398,3.704871010043382,Nigeria
,,,5:10:15,6.148795969405116,3.8171281420155854,Nigeria
,,,5:10:15,6.462675605065393,3.5464303160778474,Nigeria
,,,5:10:15,6.980987378162685,3.967035275256146,Nigeria
,,,5:10:15,6.483407435973147,3.051668721657961,Nigeria
,,,5:10:15,6.863547522514545,3.5047955983045282,Nigeria
,,,5:10:15,6.58873152213132,3.71845394732255,Nigeria
,,,5:10:15,6.3753299079196015,3.862640471149179,Nigeria
,,,5:10:15,6.28578355552587,3.17925561190779,Nigeria
,,,5:10:15,6.2032230910860875,3.8000034817636816,Nigeria
,,,5:10:15,6.761798191377697,3.552707075718545,Nigeria
,,,5:10:15,6.386540506823028,3.396553681989963,Nigeria
,,,5:10:15,6.511275462200751,3.1317150285790936,Nigeria
,,,5:10:15,6.492325480001182,3.8652957589089123,Nigeria
,,,5:10:15,6.577279029233131,3.1572732081797152,Nigeria
,,,5:10:15,6.8655771456245525,3.3097878592090995,Nigeria
,,,5:10:15,6.980739343583429,3.290045531962437,Nigeria
,,,5:10:15,6.407584208573817,3.8714140341908543,Nigeria
,,,5:10:15,-1.327297005791102,15.286519548927123,Democratic Republic of the Congo
,,,5:10:15,-1.2033186028086278,15.80264031235293,Democratic Republic of the Congo
,,,5:10:15,-1.749532101207501,15.997237899903602,Democratic Republic of the Congo
,,,5:10:15,-1.3751259003930012,15.030026005329393,Democratic Republic of the Congo
,,,5:10:15,-1.4282540168562514,15.897365865790931,Democratic Republic of the Congo
,,,5:10:15,-1.1671696232117288,15.622630533598658,Democratic Republic of the Congo
,,,5:10:15,-1.0939129395187395,15.973382619164822,Democratic Republic of the Congo
,,,5:10:15,-1.987843228522613,15.465009517526427,Democratic Republic of the Congo
,,,5:10:15,-1.3259800809412075,15.847387930571374,Democratic Republic of the Congo
,,,5:10:15,-1.9481642008802709,15.062394068598277,Democratic Republic of the Congo
,,,5:10:15,-1.451141334922644,15.335279050078295,Democratic Republic of the Congo
,,,5:10:15,-1.7123672709563218,15.06701653775121,Democratic Republic of the Congo
,,,5:10:15,-1.6932234004778588,15.97534313347907,Democratic Republic of the Congo
,,,5:10:15,-1.6470414965476434,15.816973907271837,Democratic Republic of the Congo
,,,5:10:15,-1.3787075509503899,15.852547421245971,Democratic Republic of the Congo
,,,5:10:15,-1.6659500343312308,15.937965231433894,Democratic Republic of the Congo
,,,5:10:15,-1.2673009494097196,15.085103486119785,Democratic Republic of the Congo
,,,5:10:15,-1.5954726144261304,15.385597592513333,Democratic Republic of the Congo
,,,5:10:15,-1.9316467996900415,15.071034889044002,Democratic Republic of the Congo
,,,5:10:15,-1.2162401575158928,15.210793101550028,Democratic Republic of the Congo
,,,5:10:15,-1.714241675407294,15.229365777037673,Democratic Republic of the Congo
,,,5:10:15,-1.5672331204007373,15.469107211047579,Democratic Republic of the Congo
,,,5:10:15,-1.3145561167780984,15.268562167453643,Democratic Republic of the Congo
,,,5:10:15,-1.667543842851288,15.100978106817761,Democratic Republic of the Congo
,,,5:10:15,-1.9434143438532843,15.167491089094108,Democratic Republic of the Congo
,,,5:10:15,-1.6260789529871864,15.14727556355209,Democratic Republic of the Congo
,,,5:10:15,-1.0555514173056966,15.973076797912299,Democratic Republic of the Congo
,,,5:10:15,-1.358265602701442,15.759292506918474,Democratic Republic of the Congo
,,,5:10:15,-1.328520851332793,15.967761465269563,Democratic Republic of the Congo
,,,5:10:15,-1.36771784636236,15.439740486507908,Democratic Republic of the Congo
,,,5:10:15,-1.801007861040563,15.278368481662657,Democratic Republic of the Congo
,,,5:10:15,-1.58166613589772,15.798293197209187,Democratic Republic of the Congo
,,,5:10:15,-1.2490602016366816,15.326253918041147,Democratic Republic of the Congo
,,,5:10:15,-1.8986271024468409,15.299383373705348,Democratic Republic of the Congo
,,,5:10:15,-1.7221472239102877,15.23250599220783,Democratic Republic of the Congo
,,,5:10:15,-1.7236808915341464,15.129678978224236,Democratic Republic of the Congo
,,,5:10:15,-1.5679810724054941,15.256463061016767,Democratic Republic of the Congo
,,,5:10:15,-1.019631259057815,15.355319748473887,Democratic Republic of the Congo
,,,5:10:15,-1.932497453316178,15.67399420814573,Democratic Republic of the Congo
,,,5:10:15,-1.4812990056194049,15.062564842219452,Democratic Republic of the Congo
,,,5:10:15,-1.8206353179877897,15.210506939665343,Democratic Republic of the Congo
,,,5:10:15,-1.0293234545902559,15.809023640291677,Democratic Republic of the Congo
,,,5:10:15,-1.8866964952725358,15.14692192358377,Democratic Republic of the Congo
,,,5:10:15,-1.5963989976384088,15.342645146522521,Democratic Republic of the Congo
,,,5:10:15,-1.262115015165394,15.86465892185814,Democratic Republic of the Congo
,,,5:10:15,-1.2954455719725546,15.154925311143442,Democratic Republic of the Congo
,,,5:10:15,-1.5772713631060677,15.08273683561819,Democratic Republic of the Congo
,,,5:10:15,-1.6534758320472818,15.48453799508001,Democratic Republic of the Congo
,,,5:10:15,-1.6023876214471295,15.302419511278536,Democratic Republic of the Congo
,,,5:10:15,-1.7357237368413607,15.563408364483854,Democratic Republic of the Congo
,,,5:10:15,-1.7946670612932003,15.803804890483475,Democratic Republic of the Congo
,,,5:10:15,-1.51696030244111,15.137148488152743,Democratic Republic of the Congo
,,,5:10:15,-1.7314662439323927,15.580699084554285,Democratic Republic of the Congo
,,,5:10:15,-1.7125383351027499,15.505508760389864,Democratic Republic of the Congo
,,,5:10:15,-1.343243936525443,15.1440787860132,Democratic Republic of the Congo
,,,5:10:15,-1.0314626683001078,15.623998485528983,Democratic Republic of the Congo
,,,5:10:15,-1.396362799440625,15.273640417860772,Democratic Republic of the Congo
,,,5:10:15,-1.9230205329350336,15.487834318544012,Democratic Republic of the Congo
,,,5:10:15,-1.924416386145933,15.082272324277062,Democratic Republic of the Congo
,,,5:10:15,-1.048576779154434,15.459584057213624,Democratic Republic of the Congo
,,,5:10:15,-1.7027092096926664,15.30646346804282,Democratic Republic of the Congo
,,,5:10:15,-1.9079330139175246,15.822381211185354,Democratic Republic of the Congo
,,,5:10:15,-1.4009554128496184,15.056978726997368,Democratic Republic of the Congo
,,,5:10:15,-1.3763512217097338,15.41860727491833,Democratic Republic of the Congo
,,,5:10:15,-1.351495179881312,15.458431424131438,Democratic Republic of the Congo
,,,5:10:15,-1.7325979721424587,15.725006076299119,Democratic Republic of the Congo
,,,5:10:15,-1.984889315785525,15.57428757509021,Democratic Republic of the Congo
,,,5:10:15,-1.0349846305455281,15.667212337194181,Democratic Republic of the Congo
,,,5:10:15,-1.7491069543088975,15.777049285651756,Democratic Republic of the Congo
,,,5:10:15,-1.3239737119474526,15.862202973658189,Democratic Republic of the Congo
,,,5:10:15,-1.2933701301212905,15.31387549672247,Democratic Republic of the Congo
,,,5:10:15,-1.3899925829205144,15.538022705363902,Democratic Republic of the Congo
,,,5:10:15,-1.6870926057863518,15.8401080784392,Democratic Republic of the Congo
,,,5:10:15,-1.7289037462359342,15.989451130965056,Democratic Republic of the Congo
,,,5:10:15,-1.4023317172972969,15.889519311043763,Democratic Republic of the Congo
,,,5:10:15,-1.1339043663883084,15.371467262624376,Democratic Republic of the Congo
,,,5:10:15,-1.0532662710766045,15.19516651721865,Democratic Republic of the Congo
,,,5:10:15,-1.8940941955962423,15.489392537406589,Democratic Republic of the Congo
,,,5:10:15,-1.8451713874022801,15.741641451836042,Democratic Republic of the Congo
,,,5:10:15,-1.0552637412169203,15.492569070753298,Democratic Republic of the Congo
,,,5:10:15,-1.2634647716652074,15.483180863313668,Democratic Republic of the Congo
,,,5:10:15,-1.117006175170227,15.8382304210818,Democratic Republic of the Congo
,,,5:10:15,-1.7973673658646567,15.361403779067187,Democratic Republic of the Congo
,,,5:10:15,-1.4124141288905983,15.859794674811646,Democratic Republic of the Congo
,,,5:10:15,-1.2988604055825264,15.406804800951724,Democratic Republic of the Congo
,,,5:10:15,-1.3198881145530272,15.32823310567834,Democratic Republic of the Congo
,,,5:10:15,-1.5918483091333018,15.453989911199699,Democratic Republic of the Congo
,,,5:10:15,-1.9846051083086915,15.762446958674868,Democratic Republic of the Congo
,,,5:10:15,-1.4170739431957369,15.126002027863994,Democratic Republic of the Congo
,,,5:10:15,-1.7468984608203912,15.196419215872018,Democratic Republic of the Congo
,,,5:10:15,-1.5497457538571098,15.951444825663092,Democratic Republic of the Congo
,,,5:10:15,-1.0424189849161827,15.175491627381357,Democratic Republic of the Congo
,,,5:10:15,-1.6009646823575654,15.567727317931055,Democratic Republic of the Congo
,,,5:10:15,-1.1601983933355733,15.579314466661938,Democratic Republic of the Congo
,,,5:10:15,-1.8114593942507489,15.489624462050244,Democratic Republic of the Congo
,,,5:10:15,-1.3275395019749712,15.644745248576818,Democratic Republic of the Congo
